# 2024年12月18日 星期三 21时36分54秒

# input dimensionality
5

# covariance function
CovSum(CovSEard, CovNoise)

# log-hyperparameter
-0.954075751 0.004178717191 -0.2255889081 -0.2123233794 -0.1643742325 0.8476414705 -6.156158604 

# data (target value in first column)
-7.551193993e+11 2.608217442 0.1786755211 -0.0874105215 0.037 -0.001 
-3.083466381e+11 3.346427604 -0.01316878484 0.02504565786 -0.001 0.048 
7.714559951e+11 2.665598677 0.006795554715 -0.03221677722 0.037 -0.001 
2.774193342e+12 2.665273374 0.1125200237 -0.07277098415 0.037 -0.001 
1.040289489e+11 3.473633059 -0.014001943 0.03297537402 -0.001 0.048 
-2.940261397e+11 3.10367605 0.02401001235 0.03698711461 -0.001 0.048 
3.075850993e+11 3.131468059 0.03130300031 0.03789047696 -0.001 0.048 
8.6300345e+10 2.902194453 -0.04603895967 0.03843649786 0 0.038 
-4.143528372e+11 2.995825563 -0.0430371985 0.04098242432 0 0.038 
-4.125531889e+11 2.995825563 -0.0430371985 0.04098242432 0 0.038 
1.057279291e+11 3.05603827 -0.04949104375 0.04269565329 0 0.045 
-1.171956666e+10 3.425960134 -0.01869268513 0.03285222064 -0.001 0.048 
7.935559943e+10 3.136445284 0.000563558223 0.03881680511 -0.001 0.048 
6.206245448e+10 3.102250112 -0.01926134926 0.03822898262 -0.001 0.048 
-2.627898857e+11 2.884655196 0.09933240509 0.005828670577 -0.001 0.048 
7536876006 3.059980606 -0.06800629171 0.04819319505 -0.001 0.048 
-4.274327027e+11 2.59255545 0.1972802596 -0.092693628 0.022 0.002 
-3.131200815e+10 3.957580125 0.06070431257 -0.00778255579 0.038 0.047 
1.250768028e+11 3.189719333 0.01277179808 0.02613196133 -0.001 0.048 
1.147474942e+11 3.062658991 -0.07195506511 0.04656188859 -0.001 0.048 
-1.154191543e+11 2.649523005 0.1142771704 -0.06720862202 0.037 -0.001 
-1.571488344e+10 3.018497746 0.07788713325 0.0197727162 -0.001 0.048 
-6.904668419e+10 3.853356489 0.04072576003 -0.002007148678 0.006 0.048 
-1.2212435e+11 3.052599619 0.03854811284 0.03147957379 -0.001 0.048 
2.931531185e+11 2.597833984 0.1773565187 -0.09084757864 0.037 -0.001 
3.326748722e+11 3.950308221 0.04727319135 -0.006647573871 0.037 0.047 
1.5084035e+11 2.59799383 0.1906655211 -0.09317377913 0.037 -0.001 
-2.784487391e+10 3.109866806 -0.03257303748 0.03632693633 -0.001 0.048 
1.67434205e+11 3.066787505 -0.07221656385 0.04176413108 -0.001 0.048 
-1.933266231e+11 2.57681556 0.1677562824 -0.0341290493 -0.001 0.048 
4.305065342e+11 2.889204782 0.06072043977 0.007799855883 -0.001 0.048 
4.575702599e+10 3.087138393 -0.05756841698 0.04113245788 -0.001 0.048 
-2.090936024e+11 3.0576047 -0.05599481813 0.04515199467 0 0.038 
6.219851994e+11 3.07804612 -0.04211531341 0.04026394533 0.004 0.023 
-5.002739564e+10 3.079290994 -0.05381791816 0.04506450119 -0.001 0.048 
-6.746054499e+10 2.637787151 0.1582867662 -0.08374158665 0.037 -0.001 
5.937271943e+10 2.830394835 0.1014435464 -0.001096265213 -0.001 0.048 
-6594719019 3.055390556 -0.05464686048 0.04254144563 -0.001 0.048 
-8.788614514e+10 2.639651768 0.03590275169 -0.04637057862 0.037 -0.001 
1.722847894e+10 3.076105186 -0.05613030557 0.04030740329 -0.001 0.048 
-2.458180267e+11 3.208689589 -0.02748166421 0.02384476098 -0.001 0.048 
-3.006021208e+10 3.114017195 -0.01135087978 0.03625490618 -0.001 0.048 
-1.163315883e+11 2.66842978 0.1500040889 -0.07762355389 0.037 -0.001 
-5.751446642e+10 2.642064446 0.1385194033 -0.07700825652 0.037 -0.001 
-1.169450857e+11 2.961753265 0.06198370617 0.01768192947 -0.001 0.048 
-1.791749095e+10 3.091689212 -0.04452195789 0.03891899258 -0.001 0.048 
5.278267261e+10 3.061828873 -0.06933674121 0.04663438005 -0.001 0.048 
8.533804084e+10 2.619154327 0.03632823258 -0.04469140752 0.037 -0.001 
-1.516507058e+10 3.375734717 0.003369111087 0.02729038784 -0.001 0.048 
2.89573882e+11 3.131468059 0.03130300031 0.03789047696 -0.001 0.048 
-2.422312778e+10 2.730600386 -0.03905386356 0.009585405322 0.037 -0.001 
4.237032349e+10 3.087068687 -0.05655279237 0.03996922154 -0.001 0.048 
-1.957161337e+11 2.643991625 0.108771033 -0.06259011029 0.037 -0.001 
-5365830326 2.634721519 0.01751351595 -0.03447956987 0.037 -0.001 
8.20342597e+10 3.069405775 -0.06352970544 0.04154425229 -0.001 0.048 
-2452768311 3.072364347 0.03877191141 0.03106996864 -0.001 0.048 
-2.080746826e+11 2.607235758 0.1840826018 -0.08637704888 0.037 -0.001 
9.70162345e+10 3.047718592 -0.06633973829 0.04296960281 -0.001 0.048 
3.095776729e+10 3.083065189 -0.05807674024 0.04171046154 -0.001 0.048 
6.237408057e+10 3.052683967 -0.07007343785 0.046547671 -0.001 0.048 
2.542098616e+11 2.673024851 0.1165571857 -0.07286263966 0.037 -0.001 
-5.15406526e+10 2.636772711 0.09366778468 -0.06160024821 0.037 -0.001 
2.196564715e+11 2.665273374 0.1125200237 -0.07277098415 0.037 -0.001 
-2.279787022e+10 3.080177363 -0.05344655341 0.04306110304 -0.001 0.048 
-3.842659492e+10 3.964266086 0.05553437462 -0.006055189314 0.038 0.047 
1.275168831e+11 2.9671316 0.07571485326 0.01022812786 -0.001 0.048 
4.145936147e+11 2.694842893 -0.04578020634 0.01606757096 0.037 -0.001 
-1.163368175e+11 2.66842978 0.1500040889 -0.07762355389 0.037 -0.001 
-1.968354498e+11 2.667222178 0.003440850392 -0.03090375333 0.037 -0.001 
5.868849596e+10 2.565049229 0.1658832607 -0.03090433689 -0.001 0.048 
-4.639632266e+10 3.069357258 -0.04835130705 0.04172200807 -0.001 0.048 
4.470276806e+11 2.86482656 0.08030555794 0.0009407073123 -0.001 0.048 
3.240510499e+10 2.58539962 0.1759767826 -0.09124129549 0.019 0.005 
-4.158568435e+11 4.039439825 0.05182979246 -0.004786722636 0.038 0.047 
-1.797182875e+11 2.930433098 -0.04507788889 0.03898683235 0 0.038 
-6.53590474e+10 3.065945369 -0.0543387304 0.04558807681 -0.001 0.048 
